product_id,order_id,transaction_id,customer_id,store_id,quantity,order_date,payment_method, title, url, brand, price, frame_size, frame_width, model_no, productKeys, warranty,cost_of_product
201564,O1710,TRANS1710,CUST33223,1263,11,2022-12-17,UPI,Green Full Rim Square,https://www.lenskart.com/lenskart-air-la-e13782-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E13782,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1174
217825,O1717,TRANS1717,CUST5497,1449,10,2023-02-14,UPI,Aquacolor Candypack Mystery Brown Daily,https://www.lenskart.com/aqua-color-candy-pack-2-len.html,null,169,null,null,Aquacolor Candypack Mystery Brown Daily,null,null,106
200423,O1719,TRANS1719,CUST6208,1564,7,2022-09-24,Cash,Black Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-5147/p-c108-sunglasses.html,Vincent Chase Polarized,1500,Wide ?,143 mm,VC 5147/P,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1035
200380,O1723,TRANS1723,CUST48468,1805,20,2024-03-20,Credit Card,Gold Full Rim Aviator,https://www.lenskart.com/vincent-chase-vc-s11075-c12-sunglasses.html,Vincent Chase Polarized,1500,Medium ?,138 mm,VC S11075,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1042
149278,O1730,TRANS1730,CUST31768,1877,17,2022-05-30,Debit Card,Black Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-s13121-c5-c5-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,135 mm,VC S13121,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1264
153143,O1741,TRANS1741,CUST40006,1216,16,2023-03-23,Debit Card,Aquacolor Premium Dusk Blue Powered Monthly,https://www.lenskart.com/aquacolor-premium-dusk-blue-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Dusk Blue Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,200
149058,O1742,TRANS1742,CUST25529,151,2,2022-09-23,Credit Card,Blue Transparent Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e14105-c2-c2-eyeglasses.html,Vincent Chase,1700,Extra Wide ?,142 mm,VC E14105,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1089
212329,O1748,TRANS1748,CUST48676,1731,3,2024-03-24,Credit Card,Black Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e16349-c2-eyeglasses.html,Lenskart Air,1700,Medium,137 mm,LA E16349,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1051
215915,O1770,TRANS1770,CUST27210,47,12,2024-03-13,Credit Card,Gunmetal Grey Half Rim Square,https://www.lenskart.com/lenskart-air-la-e16728-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,138 mm,LA E16728,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1077
200811,O1781,TRANS1781,CUST46326,871,17,2022-09-07,Credit Card,Green Rimless Rectangle,https://www.lenskart.com/vincent-chase-vc-e14886-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,136 mm,VC E14886,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1179
208956,O1792,TRANS1792,CUST27454,788,3,2023-06-12,UPI,Greystone Full Rim Wayfarer,https://www.lenskart.com/lenskart-hustlr-la-e15417-c20-eyeglasses.html,Lenskart Hustlr,1700,Medium ?,139 mm,LA E15417-W,",Eyewear,Brands",with 1 Year Warranty & 14 Day Return,1041
146619,O1798,TRANS1798,CUST11832,1242,18,2023-08-02,Cash,Gold Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13786-c1-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E13786,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1125
149931,O1801,TRANS1801,CUST14314,2242,12,2023-10-13,Credit Card,Aquacolor Candypack Walnut Brown Zero Power Daily,https://www.lenskart.com/aquacolor-walnut-brown-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Walnut Brown Zero Power Daily,null,null,109
150861,O1806,TRANS1806,CUST12589,442,13,2023-04-27,Cash,Pink Transparent Full Rim Round,https://www.lenskart.com/john-jacobs-jj-e14410-c4-eyeglasses.html,John Jacobs,3500,Medium ?,134 mm,JJ E14410,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2259
204847,O1809,TRANS1809,CUST27933,2233,6,2024-02-15,Cash,Silver Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-s12917-l1-sunglasses.html,Vincent Chase Polarized,1500,Wide ?,142 mm,VC S12917,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,916
208805,O1810,TRANS1810,CUST12508,1586,10,2023-05-15,Cash,Aquacolor Spicy Gray Premium Powered Monthly,https://www.lenskart.com/aquacolor-aquacolor-premium-spicy-gray-color-cl-1lens-box-plano.html,null,299,null,null,Aquacolor Spicy Gray Premium Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,190
38726,O1811,TRANS1811,CUST33261,1158,14,2022-04-22,Cash,Bausch & Lomb Optima 38 Yearly Disposable,https://www.lenskart.com/optima-38-daily-wear-lens-1-lens-per-box-bausch-lomb.html,null,780,null,null,Bausch & Lomb Optima 38 Yearly Disposable,",Eyewear,Contact Lenses,Top Lens Brands,Bausch &amp; Lomb Contact Lenses",null,496
153142,O1816,TRANS1816,CUST46769,1140,17,2022-04-28,Credit Card,Aquacolor Premium Tricky Turquoise Powered Monthly,https://www.lenskart.com/aquacolor-premium-turquoise-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Tricky Turquoise Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,185
145696,O1820,TRANS1820,CUST24949,1918,18,2022-07-06,Cash,Blue Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e13643-c3-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E13643,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1110
134722,O1825,TRANS1825,CUST26805,1070,2,2022-08-29,UPI,Aqualens Daily Disposable 10Hrs,https://www.lenskart.com/aqualens-daily-disposable-contact-lenses-10-lenses-box.html,null,319,null,null,Aqualens Daily Disposable 10Hrs,null,null,204
152656,O1832,TRANS1832,CUST30927,1328,1,2022-04-30,Debit Card,Gunmetal Rimless Rectangle,https://www.lenskart.com/john-jacobs-jj-e14684-c1-eyeglasses.html,John Jacobs,5000,Medium ?,134 mm,JJ E14684,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3475
148331,O1840,TRANS1840,CUST33508,1391,1,2022-05-21,UPI,Grey Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e14017-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,139 mm,LA E14017,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1163
215367,O1841,TRANS1841,CUST2535,1087,14,2024-02-01,Debit Card,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16651-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E16651,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1085
215769,O1846,TRANS1846,CUST35443,1311,18,2023-10-16,Debit Card,Blue Transparent Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16692-c2-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,129 mm,VC E16692,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1122
151701,O1849,TRANS1849,CUST39232,2307,9,2024-03-21,Credit Card,Black Sky Blue Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14572-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E14572,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1040
135646,O1863,TRANS1863,CUST39858,2029,14,2023-09-08,UPI,Black Rimless Square,https://www.lenskart.com/john-jacobs-jj-e12634-c1-eyeglasses.html,John Jacobs,5000,Wide ?,139 mm,JJ E12634,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3173
204834,O1864,TRANS1864,CUST13100,481,9,2023-06-28,Cash,Blue Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s12643-l1-sunglasses.html,Vincent Chase Polarized,1500,Wide ?,143 mm,VC S12643,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,989
211189,O1876,TRANS1876,CUST49395,674,2,2023-06-22,UPI,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e16115-c1-eyeglasses.html,John Jacobs,3500,Wide ?,138 mm,JJ E16115,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2228
210532,O1891,TRANS1891,CUST18556,1348,1,2023-02-27,Credit Card,Blue Transparent Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e15979-c2-eyeglasses.html,Vincent Chase,1700,Extra Wide ?,144 mm,VC E15979,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1097
215328,O1897,TRANS1897,CUST3826,1501,15,2022-12-30,Credit Card,Blue Transparent Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16613-c2-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,145 mm,VC E16613,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1082
151322,O1902,TRANS1902,CUST14991,732,2,2023-10-13,Credit Card,Aquacolor Premium Dusk Blue Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-dusk-blue-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Dusk Blue Zero Power Monthly,null,null,205
206761,O1917,TRANS1917,CUST38566,2157,10,2022-12-30,Cash,Gold Black Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-s15403-c2-sunglasses.html,Vincent Chase Polarized,2000,Medium ?,136 mm,VC S15403,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1220
215421,O1921,TRANS1921,CUST19365,2210,14,2024-03-14,Debit Card,Black Full Rim Round,https://www.lenskart.com/lenskart-air-la-e16648-c1-eyeglasses.html,Lenskart Air,1700,Narrow ?,132 mm,LA E16648,",Eyewear,Eyeglasses,Brands,Lenskart Air Online",with 1 Year Warranty & 14 Day Return,1060
148911,O1945,TRANS1945,CUST30495,1294,10,2024-02-23,UPI,Silver Full Rim Rectangle/ Square,https://www.lenskart.com/vincent-chase-vc-s14078-c2-c2-sunglasses.html,Vincent Chase Polarized,2000,Medium ?,137 mm,VC S14078,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1235
118538,O1947,TRANS1947,CUST23168,1643,9,2023-07-08,Cash,Aqualens Daily Disposable 24Hrs,https://www.lenskart.com/aqualens-24-h-daily-disposable-30-lens-per-box.html,null,1790,null,null,Aqualens Daily Disposable 24Hrs,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens",null,1116
204541,O1957,TRANS1957,CUST14278,1151,1,2024-03-13,Debit Card,Matte Black Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s14461-c5-sunglasses.html,Vincent Chase Polarized,2000,Wide ?,142 mm,VC S14461,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1383
38755,O1959,TRANS1959,CUST32702,283,3,2022-11-22,Credit Card,Alcon Air Optix Plus Toric Monthly Disposable 24Hrs,https://www.lenskart.com/air-optix-for-astigmatism-3-lensbox.html,null,1149,null,null,Alcon Air Optix Plus Toric Monthly Disposable 24Hrs,",Eyewear,Contact Lenses,Top Lens Brands",null,700
215927,O1972,TRANS1972,CUST10682,2220,15,2023-08-03,Debit Card,Navy Full Rim Wayfarer,https://www.lenskart.com/lenskart-la-e15417-xw-c28-eyeglasses.html,Lenskart Hustlr,1700,Extra Wide ?,144 mm,LA E15417-XW,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",with 1 Year Warranty & 14 Day Return,1178
145694,O1975,TRANS1975,CUST48317,819,17,2022-05-26,Credit Card,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e13643-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E13643,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1174
151529,O1980,TRANS1980,CUST8245,1183,18,2022-08-12,Credit Card,Blue Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14529-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E14529,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1146
149021,O1985,TRANS1985,CUST23858,405,19,2023-01-03,Credit Card,Black Transparent Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e14101-c1-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,138 mm,LA E14101,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1151
137975,O1991,TRANS1991,CUST46596,50,7,2023-02-09,UPI,Blue Full Rim Square,https://www.lenskart.com/lenskart-air-la-e13033-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E13069,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1096
215363,O1998,TRANS1998,CUST48240,491,4,2023-12-26,UPI,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16649-c3-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E16649,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1104
150551,O2005,TRANS2005,CUST48489,2197,6,2023-09-04,UPI,Tortoise Full Rim Square,https://www.lenskart.com/lenskart-air-la-e11821-c5-eyeglasses.html,Lenskart Air,1700,Wide ?,138 mm,LA E11821,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1116
127290,O2006,TRANS2006,CUST18003,1647,11,2023-06-12,UPI,Black Tortoise Full Rim Rectangle,https://www.lenskart.com/tortoise-green-full-rim-rectangle-medium-size-57-john-jacobs-bond-street-jj-s11089-c1-sunglasses.html,John Jacobs,5000,Wide ?,140 mm,JJ S11089,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,3478
149598,O2030,TRANS2030,CUST37375,1625,19,2024-03-01,Debit Card,Green Gunmetal Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14207-c3-eyeglasses.html,Vincent Chase,1700,Medium ?,135 mm,VC E14207,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1104
213359,O2042,TRANS2042,CUST22179,903,5,2023-08-30,Credit Card,Silver Transparent Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e16567-c2-eyeglasses.html,Lenskart Air,1700,Extra Narrow ?,129 mm,LA E16567,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1152
148524,O2046,TRANS2046,CUST43294,2149,19,2023-07-05,Debit Card,Black Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14039-c1-eyeglasses.html,Vincent Chase,1700,Wide ?,139 mm,VC E14039,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1094
213692,O2048,TRANS2048,CUST47606,758,20,2022-10-15,Credit Card,Black Full Rim Wayfarer,https://www.lenskart.com/john-jacobs-jj-s13227-c4-sunglasses.html,John Jacobs,5000,Medium ?,136 mm,JJ S13227,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,3241
146624,O2057,TRANS2057,CUST17875,1329,14,2023-04-05,Debit Card,Matte Gunmetal Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13788-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E13788,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1176
137709,O2067,TRANS2067,CUST9002,2139,11,2023-05-29,UPI,Matte Black Silver Full Rim Clubmaster,https://www.lenskart.com/vincent-chase-vc-s12973-c1-sunglasses.html,Vincent Chase Polarized,2000,Wide ?,142 mm,VC S12973,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1297
215419,O2073,TRANS2073,CUST27895,2199,11,2024-02-28,Cash,Pink Transparent Full Rim Geometric,https://www.lenskart.com/lenskart-air-la-e16647-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,134 mm,LA E16647,",Eyewear,Eyeglasses,Brands,Lenskart Air Online",with 1 Year Warranty & 14 Day Return,1095
211282,O2078,TRANS2078,CUST4016,1047,12,2023-01-30,Cash,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e16146-c2-eyeglasses.html,John Jacobs,3500,Wide ?,139 mm,JJ E16146,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2447
215914,O2082,TRANS2082,CUST1943,990,15,2023-01-06,UPI,Black Grey Half Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e16727-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E16727,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1104
201545,O2096,TRANS2096,CUST43929,1187,6,2023-06-28,Credit Card,Grey Transparent Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e11487-c7-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E11487,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1105
206272,O2103,TRANS2103,CUST33383,102,9,2023-01-12,Debit Card,Silver Grey Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e15349-c3-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E15349,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1143
127290,O2107,TRANS2107,CUST27867,67,6,2023-10-17,Cash,Black Tortoise Full Rim Rectangle,https://www.lenskart.com/tortoise-green-full-rim-rectangle-medium-size-57-john-jacobs-bond-street-jj-s11089-c1-sunglasses.html,John Jacobs,5000,Wide ?,140 mm,JJ S11089,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,3478
149022,O2109,TRANS2109,CUST46774,1001,15,2023-10-17,Debit Card,Pink Transparent Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e14101-c2-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,138 mm,LA E14101,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1049
210613,O2117,TRANS2117,CUST22188,1817,11,2022-04-17,Debit Card,Blue Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s15999-c3-sunglasses.html,Lenskart Hustlr,2000,Medium ?,141 mm,VC S15999,",Eyewear,Sunglasses,Brands,Lenskart STUDIO",with 1 year warranty,1381
145694,O2124,TRANS2124,CUST10154,1134,17,2023-07-20,Debit Card,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e13643-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E13643,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1174
215410,O2125,TRANS2125,CUST49266,273,5,2022-08-14,Credit Card,Black Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e16643-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E16643,",Eyewear,Eyeglasses,Brands,Lenskart Air Online",with 1 Year Warranty & 14 Day Return,1168
150854,O2143,TRANS2143,CUST40573,1639,13,2024-03-07,UPI,Black Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e14409-c2-eyeglasses.html,John Jacobs,3500,Medium ?,134 mm,JJ E14409,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2398
145991,O2146,TRANS2146,CUST39970,1451,15,2024-03-13,Credit Card,Matte Dark Blue Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e11415-full-rim-rectangle-clip-on-c3-eyeglasses.html,Lenskart Air,3000,Wide ?,139 mm,LA E11415,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1859
150630,O2156,TRANS2156,CUST0625,781,3,2022-11-12,Credit Card,Copper Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13788-c3-eyeglasses.html,Vincent Chase,1700,Narrow ?,131 mm,VC E13788,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1158
135218,O2157,TRANS2157,CUST43802,983,6,2023-02-23,Credit Card,Aqualens Toric Monthly Disposable 24Hrs,https://www.lenskart.com/aqualens-24h-toric-contact-lens-3-lens-box.html,null,999,null,null,Aqualens Toric Monthly Disposable 24Hrs,null,null,602
209756,O2167,TRANS2167,CUST32496,1428,7,2023-10-22,Credit Card,Black Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e15846-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,139 mm,LA E15846,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1099
149931,O2172,TRANS2172,CUST37840,598,17,2022-10-21,Credit Card,Aquacolor Candypack Walnut Brown Zero Power Daily,https://www.lenskart.com/aquacolor-walnut-brown-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Walnut Brown Zero Power Daily,null,null,109
209224,O2182,TRANS2182,CUST9345,630,6,2024-01-24,Cash,Black Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e11801-c13-eyeglasses.html,Vincent Chase,1700,Narrow ?,130 mm,VC E11801,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1074
210182,O2188,TRANS2188,CUST14380,1340,2,2024-03-25,UPI,Blue Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e13776-c5-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E13776,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1029
215378,O2195,TRANS2195,CUST28889,1639,11,2023-01-06,UPI,Silver Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e16656-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,133 mm,VC E16656,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1029
112985,O2205,TRANS2205,CUST2796,314,5,2023-03-21,Credit Card,Alcon Freshlook Gray Powered Bi-Weekly,https://www.lenskart.com/freshlook-colorblends-gray-color-lenses-2-lens-per-box-alcon.html,null,699,null,null,Alcon Freshlook Gray Powered Bi-Weekly,",Eyewear,Contact Lenses,Top Lens Brands,Alcon Contact Lenses",null,467
208962,O2207,TRANS2207,CUST48696,1145,19,2022-09-19,Cash,Blue Block Phone Computer Glasses: Jade Green Full Rim Wayfarer Lenskart HUSTLR LB E14058-W C35,https://www.lenskart.com/lenskart-hustlr-lb-e14058-c35-eyeglasses.html,Lenskart Hustlr,1700,Medium ?,139 mm,LB E14058-W,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",null,1190
38749,O2208,TRANS2208,CUST43215,1247,20,2022-04-09,Debit Card,Bausch & Lomb Purevision2 HD Monthly Disposable,https://www.lenskart.com/bausch-lomb-purevision2-hd-contact-lenses-6-lens-per-box.html,null,1649,null,null,Bausch & Lomb Purevision2 HD Monthly Disposable,",Eyewear,Contact Lenses,Top Lens Brands,Bausch &amp; Lomb Contact Lenses",null,1147
211943,O2212,TRANS2212,CUST30611,2137,5,2023-01-07,Credit Card,Blue Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e16240-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E16240,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1089
134722,O2223,TRANS2223,CUST22849,291,17,2022-11-30,Cash,Aqualens Daily Disposable 10Hrs,https://www.lenskart.com/aqualens-daily-disposable-contact-lenses-10-lenses-box.html,null,319,null,null,Aqualens Daily Disposable 10Hrs,null,null,204
212873,O2238,TRANS2238,CUST20201,871,2,2023-11-13,Debit Card,Black Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e16458-c1-eyeglasses.html,Vincent Chase,1700,Wide ?,138 mm,VC E16458,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1140
151511,O2239,TRANS2239,CUST29507,221,4,2022-10-15,Credit Card,Tortoise Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s14523-c5-sunglasses.html,Vincent Chase,2000,Narrow ?,135 mm,VC S14523,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1238
149773,O2253,TRANS2253,CUST49081,306,1,2024-03-13,Debit Card,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e11891-c4-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E11891,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1175
134940,O2260,TRANS2260,CUST2892,2296,8,2023-08-13,Cash,Black Full Rim Hexagonal,https://www.lenskart.com/john-jacobs-jj-s12470-c2-sunglasses.html,John Jacobs,5000,Wide ?,139 mm,JJ S12470,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,3100
201097,O2273,TRANS2273,CUST16811,936,11,2024-02-14,Credit Card,Blue Gunmetal Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14936-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E14936,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1148
136403,O2285,TRANS2285,CUST21201,273,10,2023-08-06,Cash,Gunmetal Grey Full Rim Aviator,https://www.lenskart.com/john-jacobs-jj-s12808-c1-sunglasses.html,John Jacobs,3500,Medium ?,135 mm,JJ S12808,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,2335
215421,O2291,TRANS2291,CUST30826,1278,2,2023-02-25,Debit Card,Black Full Rim Round,https://www.lenskart.com/lenskart-air-la-e16648-c1-eyeglasses.html,Lenskart Air,1700,Narrow ?,132 mm,LA E16648,",Eyewear,Eyeglasses,Brands,Lenskart Air Online",with 1 Year Warranty & 14 Day Return,1060
146992,O2296,TRANS2296,CUST48012,228,16,2023-02-28,UPI,Matte Black Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s13820-c3-suglasses.html,Vincent Chase Polarized,2000,Wide ?,142 mm,VC S13820,",Eyewear,Sunglasses,Brands,Vincent Chase",null,1246
213031,O2298,TRANS2298,CUST16853,422,4,2023-12-08,Debit Card,Aqualens Daily Disposable 24Hrs,https://www.lenskart.com/aqualens24h-dly-dspoble-cntct-lense-5-new-lense.html,null,249,null,null,Aqualens Daily Disposable 24Hrs,null,null,174
