store_id,total_sales,total_cost,profit,median_profit,store_status,store_name,store_address,Timings,Services,Image_URL,Reviews,Ratings,About,Store_URL,No_of_Products,Store_City,Contact
706,337663,225014,112649,53994,profitable,Ambedkar Road,"Ssa Arcade, 10/1, Ground Floor, Dr Ambedkar Road, 4Th Avenue, Ashok Nagar, Opposite Thick Shake Factory, Chennai, Tamil Nadu, 600083",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,2656,4.9,"Lenskart Ambedkar Road eyewear store is located at Chennai. It is one of the best optical stores in Chennai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Ambedkar Road is the perfect choice for you. The address of this store is Ssa Arcade, 10/1, Ground Floor, Dr Ambedkar Road, 4Th Avenue, Ashok Nagar, Opposite Thick Shake Factory, Chennai, Tamil Nadu, 600083, Ambedkar Road, Chennai, Tamil Nadu - 600083.",https://www.lenskart.com/stores/lenskart-com-ambedkar-road-ashok-nagar-chennai-386944/Home,1369,Chennai,8929033731
391,69986,47306,22680,53994,non_profitable,Sapphire 83 Mall,"Shop No 114, Ground Floor, Sapphire 83 Mall, Sector 83, Gurugram, Haryana, 122004",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST391%2FIMG20190620154342.jpg&w=3840&q=75,415,4.5,"Lenskart Sapphire 83 Mall eyewear store is located at Gurugram. It is one of the best optical stores in Gurugram with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Sapphire 83 Mall is the perfect choice for you. The address of this store is Shop No 114, Ground Floor, Sapphire 83 Mall, Sector 83, Gurugram, Haryana, 122004, Sapphire 83 Mall, Gurugram, Haryana - 122004.",https://www.lenskart.com/stores/optometrists-sector-83-gurgaon-68117/Home,1310,Gurugram,9643121391
467,135516,89775,45741,53994,non_profitable,Dum Dum Road,"40, Arpan Apartment, Dum Dum Station Road, Dum Dum Station Road, Near Bus Stand Surer Math, Kolkata, West Bengal, 700074",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST467%2F1.jpg&w=3840&q=75,1714,4.9,"Lenskart Dum Dum Road eyewear store is located at kolkata. It is one of the best optical stores in kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Dum Dum Road is the perfect choice for you. The address of this store is 40, Arpan Apartment, Dum Dum Station Road, Dum Dum Station Road, Near Bus Stand Surer Math, Kolkata, West Bengal, 700074, Dum Dum Road, kolkata, West Bengal - 700074.",https://www.lenskart.com/stores/lenskart-com-dum-dum-road-dum-dum-station-road-kolkata-49950/Home,854,Kolkata,9643951467
1463,218622,137842,80780,53994,profitable,Lower Parel,"Shop No 2, Sanghvi Building, Ganpar Rao Marg, Lower Parel, Near Dmart, Mumbai, Maharashtra, 400013",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,625,4.8,"Lenskart Lower Parel eyewear store is located at Mumbai. It is one of the best optical stores in Mumbai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Lower Parel is the perfect choice for you. The address of this store is Shop No 2, Sanghvi Building, Ganpar Rao Marg, Lower Parel, Near Dmart, Mumbai, Maharashtra, 400013, Lower Parel, Mumbai, Maharashtra - 400013.",https://www.lenskart.com/stores/lenskart-com-lower-parel-lower-parel-mumbai-374454/Home,822,Mumbai,8929271737
1872,164504,107167,57337,53994,profitable,Koramangala 5th Block,"No 8, 5th Cross Road, KHB Colony, 6th Block, Koramangala, Bengaluru, Karnataka, 560095",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,384,4.8,"Lenskart Koramangala 5th Block eyewear store is located at Bengaluru. It is one of the best optical stores in Bengaluru with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Koramangala 5th Block is the perfect choice for you. The address of this store is No 8, 5th Cross Road, KHB Colony, 6th Block, Koramangala, Bengaluru, Karnataka, 560095, Koramangala 5th Block, Bengaluru, Karnataka - 560095.",https://www.lenskart.com/stores/lenskart-com-koramangala-5th-block-koramangala-bengaluru-415276/Home,1577,Bangalore,9811036731
1200,162400,103706,58694,53994,profitable,Mahim,"Shop No 3, 4 & 5, Liliyan House, 145 B, L J Road, Mahim, Mumbai, Maharashtra, 400016",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,2538,4.6,"Lenskart Mahim eyewear store is located at Mumbai. It is one of the best optical stores in Mumbai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Mahim is the perfect choice for you. The address of this store is Shop No 3, 4 & 5, Liliyan House, 145 B, L J Road, Mahim, Mumbai, Maharashtra, 400016, Mahim, Mumbai, Maharashtra - 400016.",https://www.lenskart.com/stores/optometrist-sunglasses-mahim-mumbai-60868/Home,1219,Mumbai,7428891120
69,204700,131750,72950,53994,profitable,Chembur,"11A, Ground Floor, Rajhans Building, Narayan Gajanan Acharya Marg, Chembur East, Opposite Chembur Railway Station, Mumbai, Maharashtra, 400071",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST69%2FWhatsApp%2520Image%25202019-12-24%2520at%25205.00.29%2520PM.jpeg&w=3840&q=75,806,4.5,"Lenskart Chembur eyewear store is located at Mumbai. It is one of the best optical stores in Mumbai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Chembur is the perfect choice for you. The address of this store is 11A, Ground Floor, Rajhans Building, Narayan Gajanan Acharya Marg, Chembur East, Opposite Chembur Railway Station, Mumbai, Maharashtra, 400071, Chembur, Mumbai, Maharashtra - 400071.",https://www.lenskart.com/stores/optometrist-sunglasses-narayan-gajanan-acharya-marg-mumbai-61071/Home,685,Mumbai,7428891069
928,128400,85601,42799,53994,non_profitable,Flagship Store Avadi,"210, Nehru Bazar, Ph Road, Avadi, Near Chinnamman Temple, Chennai, Tamil Nadu, 600054",10:30 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST928%2F1642572978552.jpg&w=3840&q=75,1185,4.9,"Lenskart Flagship Store Avadi eyewear store is located at Chennai. It is one of the best optical stores in Chennai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Flagship Store Avadi is the perfect choice for you. The address of this store is 210, Nehru Bazar, Ph Road, Avadi, Near Chinnamman Temple, Chennai, Tamil Nadu, 600054, Flagship Store Avadi, Chennai, Tamil Nadu - 600054.",https://www.lenskart.com/stores/lenskart-com-avadi-nmk-avadi-chennai-81970/Home,1337,Chennai,8447820963
400,117088,75391,41697,53994,non_profitable,Forum Neighbourhood Mall,"Unit 222, Second Floor, Forum Neighbourhood Mall, Whitefield, Bengaluru, Karnataka, 560066",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST400%2FPHOTO-2019-08-05-17-41-16%2520(1).jpg&w=3840&q=75,2004,4.9,"Lenskart Forum Neighbourhood Mall eyewear store is located at Bengaluru. It is one of the best optical stores in Bengaluru with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Forum Neighbourhood Mall is the perfect choice for you. The address of this store is Unit 222, Second Floor, Forum Neighbourhood Mall, Whitefield, Bengaluru, Karnataka, 560066, Forum Neighbourhood Mall, Bengaluru, Karnataka - 560066.",https://www.lenskart.com/stores/lenskart-forum-neighbourhood-mall-optometrists-whitefield-bengaluru-68733/Home,1193,Bangalore,7042401400
1317,107071,69321,37750,53994,non_profitable,Vidyaranyapura,"#40, Narsipura Layout, Vidyaranyapura, Near Last Bus Stand, Bengaluru, Karnataka, 560097",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST1317%2F1.jpg&w=3840&q=75,1273,4.9,"Lenskart Vidyaranyapura eyewear store is located at Bengaluru. It is one of the best optical stores in Bengaluru with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Vidyaranyapura is the perfect choice for you. The address of this store is #40, Narsipura Layout, Vidyaranyapura, Near Last Bus Stand, Bengaluru, Karnataka, 560097, Vidyaranyapura, Bengaluru, Karnataka - 560097.",https://www.lenskart.com/stores/lenskart-com-vidyaranyapura2-vidyaranyapura-bengaluru-430078/Home,1034,Bangalore,8929327348
2258,384986,254655,130331,53994,profitable,Simpoli Borivali West,"Shop No 2, Deep Jyot, CHSL, Shimpoli Road, Rayani Gram, Borivali West, Mumbai, Maharashtra, 400092",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,136,4.9,"Lenskart Simpoli Borivali West eyewear store is located at Mumbai. It is one of the best optical stores in Mumbai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Simpoli Borivali West is the perfect choice for you. The address of this store is Shop No 2, Deep Jyot, CHSL, Shimpoli Road, Rayani Gram, Borivali West, Mumbai, Maharashtra, 400092, Simpoli Borivali West, Mumbai, Maharashtra - 400092.",https://www.lenskart.com/stores/lenskart-com-simpoli-borivali-west-borivali-west-mumbai-263119/Home,0,Mumbai,9873942210
1001,38819,24213,14606,53994,non_profitable,Nerul,"Shop No 7 & 8, Shankar Thakur Sadan, Plot No 22 & 23, Nerul, Nerul West, Near Cake Factory, Navi Mumbai, Maharashtra, 400706",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,553,4.8,"Lenskart Nerul eyewear store is located at Navi Mumbai. It is one of the best optical stores in Navi Mumbai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Nerul is the perfect choice for you. The address of this store is Shop No 7 & 8, Shankar Thakur Sadan, Plot No 22 & 23, Nerul, Nerul West, Near Cake Factory, Navi Mumbai, Maharashtra, 400706, Nerul, Navi Mumbai, Maharashtra - 400706.",https://www.lenskart.com/stores/lenskart-com-nerul-nerul-west-navi-mumbai-603611/Home,772,Mumbai,8929330320
1791,182490,118973,63517,53994,profitable,Ghansoli,"Shop No 13-14, Manoshi Complex, Plot No 5 & 6, Sector 3, Ghansoli, Navi Mumbai, Maharashtra, 400701",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,380,4.9,"Lenskart Ghansoli eyewear store is located at Navi Mumbai. It is one of the best optical stores in Navi Mumbai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Ghansoli is the perfect choice for you. The address of this store is Shop No 13-14, Manoshi Complex, Plot No 5 & 6, Sector 3, Ghansoli, Navi Mumbai, Maharashtra, 400701, Ghansoli, Navi Mumbai, Maharashtra - 400701.",https://www.lenskart.com/stores/lenskart-com-ghansoli-ghansoli-navi-mumbai-49011/Home,1521,Mumbai,9643409271
869,255336,162084,93252,53994,profitable,Hopes College,"234, Avinashi Road, Peelamedu, Pkd Nagar, Hopes College, Near Varadharaja Mills Bus Stop, Coimbatore, Tamil Nadu, 641004",10:30 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST869%2F1.jpeg&w=3840&q=75,5139,4.9,"Lenskart Hopes College eyewear store is located at Coimbatore. It is one of the best optical stores in Coimbatore with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Hopes College is the perfect choice for you. The address of this store is 234, Avinashi Road, Peelamedu, Pkd Nagar, Hopes College, Near Varadharaja Mills Bus Stop, Coimbatore, Tamil Nadu, 641004, Hopes College, Coimbatore, Tamil Nadu - 641004.",https://www.lenskart.com/stores/lenskart-com-hopes-college-peelamedu-coimbatore-306463/Home,1492,Coimbatore,9560849850
389,196951,124734,72217,53994,profitable,Sasthamangalam,"Shop 3 & 5, Ground Floor, Tc 9/2284, Green Trends Building, Sasthamangalam, Green Trends Building, Thiruvananthapuram, Kerala, 695010",10:30 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST389%2F1.jpeg&w=3840&q=75,3417,4.9,"Lenskart Sasthamangalam eyewear store is located at Thiruvananthapuram. It is one of the best optical stores in Thiruvananthapuram with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Sasthamangalam is the perfect choice for you. The address of this store is Shop 3 & 5, Ground Floor, Tc 9/2284, Green Trends Building, Sasthamangalam, Green Trends Building, Thiruvananthapuram, Kerala, 695010, Sasthamangalam, Thiruvananthapuram, Kerala - 695010.",https://www.lenskart.com/stores/lenskart-sasthamangalam-optometrists-sasthamangalam-thiruvananthapuram-68734/Home,1182,Thiruvananthapuram,9582381389
1058,82334,51882,30452,53994,non_profitable,Mall Road,"18/183, The Mall Road, Kurswan, Mall Road, Opposite Phoolbagh, Kanpur, Uttar Pradesh, 208001",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST1058%2F1.jpeg&w=3840&q=75,456,4.9,"Lenskart Mall Road eyewear store is located at Kanpur. It is one of the best optical stores in Kanpur with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Mall Road is the perfect choice for you. The address of this store is 18/183, The Mall Road, Kurswan, Mall Road, Opposite Phoolbagh, Kanpur, Uttar Pradesh, 208001, Mall Road, Kanpur, Uttar Pradesh - 208001.",https://www.lenskart.com/stores/lenskart-com-mall-road-mall-road-kanpur-248741/Home,856,Kanpur,8929436466
63,140534,91002,49532,53994,non_profitable,Tollygunge,"Shop No 39/1B, Tollygunge, Opposite Ashok Nagar Park, Kolkata, West Bengal, 700040",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST63%2FWhatsApp%2520Image%25202019-12-30%2520at%25205.31.48%2520PM.jpeg&w=3840&q=75,1984,4.9,"Lenskart Tollygunge eyewear store is located at Kolkata. It is one of the best optical stores in Kolkata with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Tollygunge is the perfect choice for you. The address of this store is Shop No 39/1B, Tollygunge, Opposite Ashok Nagar Park, Kolkata, West Bengal, 700040, Tollygunge, Kolkata, West Bengal - 700040.",https://www.lenskart.com/stores/optometrist-sunglasses-ashok-nagar-kolkata-61066/Home,1224,Kolkata,7428891063
779,189896,125516,64380,53994,profitable,Vastral,"Silver Point Shop No 3, Nirant Char Rasta, Mahadevnagar Road, Vastral, Opposite Metro Pillar No 138, Ahmedabad, Gujarat, 382418",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST779%2F1.jpg&w=3840&q=75,906,4.8,"Lenskart Vastral eyewear store is located at Ahmedabad. It is one of the best optical stores in Ahmedabad with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Vastral is the perfect choice for you. The address of this store is Silver Point Shop No 3, Nirant Char Rasta, Mahadevnagar Road, Vastral, Opposite Metro Pillar No 138, Ahmedabad, Gujarat, 382418, Vastral, Ahmedabad, Gujarat - 382418.",https://www.lenskart.com/stores/lenskart-com-vastral-vastral-ahmedabad-785658/Home,1058,Ahmedabad,8447743831
982,109100,71394,37706,53994,non_profitable,Urapakkam,"Urapakkam Flyover, Sri Balaji Nagar, Urapakkam, Perungalathur, Urapakkam, Chennai, Tamil Nadu, 603211",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST982%2F1.jpeg&w=3840&q=75,1014,4.9,"Lenskart Urapakkam eyewear store is located at Chennai. It is one of the best optical stores in Chennai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Urapakkam is the perfect choice for you. The address of this store is Urapakkam Flyover, Sri Balaji Nagar, Urapakkam, Perungalathur, Urapakkam, Chennai, Tamil Nadu, 603211, Urapakkam, Chennai, Tamil Nadu - 603211.",https://www.lenskart.com/stores/lenskart-com-urapakkam-urapakkam-chennai-733457/Home,1037,Chennai,8447745638
1609,299092,192784,106308,53994,profitable,Borivali West,"Ground Floor, Shop No 12, Prasanna Jivan, CHS CTS No 32C, Eksar Village, Borivali West, Mumbai, Maharashtra, 400092",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,Not reviewed,Not rated,"Lenskart Borivali West eyewear store is located at Mumbai. It is one of the best optical stores in Mumbai with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Borivali West is the perfect choice for you. The address of this store is Ground Floor, Shop No 12, Prasanna Jivan, CHS CTS No 32C, Eksar Village, Borivali West, Mumbai, Maharashtra, 400092, Borivali West, Mumbai, Maharashtra - 400092.",https://www.lenskart.com/stores/lenskart-com-borivali-west-borivali-west-mumbai-277942/Home,919,Mumbai,8929207768
1104,123073,80367,42706,53994,non_profitable,Kailash Colony,"HS 17, Ground Floor, East Side, Kailash Colony Market, New Delhi, 110048",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST1104%2F1.jpg&w=3840&q=75,476,4.9,"Lenskart Kailash Colony eyewear store is located at New Delhi. It is one of the best optical stores in New Delhi with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Kailash Colony is the perfect choice for you. The address of this store is HS 17, Ground Floor, East Side, Kailash Colony Market, New Delhi, 110048, Kailash Colony, New Delhi, Delhi - 110048.",https://www.lenskart.com/stores/lenskart-com-kailash-colony-kailash-colony-new-delhi-277720/Home,938,Delhi,7428890266
907,198060,127357,70703,53994,profitable,Select City walk,"S17 A3, 2nd Floor, Select City Walk Mall, District Centre Saket, New Delhi, 110017",11:00 AM-10:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST907%2F1.jpeg&w=3840&q=75,530,4.8,"Lenskart Select City walk eyewear store is located at New Delhi. It is one of the best optical stores in New Delhi with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Select City walk is the perfect choice for you. The address of this store is S17 A3, 2nd Floor, Select City Walk Mall, District Centre Saket, New Delhi, 110017, Select City walk, New Delhi, Delhi - 110017.",https://www.lenskart.com/stores/lenskart-com-select-city-walk-saket-new-delhi-322551/Home,1303,Delhi,8929808413
361,239595,153627,85968,53994,profitable,Bommanahalli,"Shop No 3, Ground Floor, Katha 461/447/439, Garebhavi Palya, Hosur Main Road, Near Domino'S Pizza, Bengaluru, Karnataka, 560068",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FLKST361%2FWhatsApp%2520Image%25202019-12-26%2520at%25205.59.30%2520PM.jpeg&w=3840&q=75,1502,4.7,"Lenskart Bommanahalli eyewear store is located at Bengaluru. It is one of the best optical stores in Bengaluru with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Bommanahalli is the perfect choice for you. The address of this store is Shop No 3, Ground Floor, Katha 461/447/439, Garebhavi Palya, Hosur Main Road, Near Domino'S Pizza, Bengaluru, Karnataka, 560068, Bommanahalli, Bengaluru, Karnataka - 560068.",https://www.lenskart.com/stores/lenskart-com-bommanahalli-optometrists-garebhavi-palya-bengaluru-66298/Home,1139,Bangalore,7428891361
2226,61845,40532,21313,53994,non_profitable,Girdhar Marg Jaipur,"Ground Floor, Property No 14/86, Niti Nagar, Malviya Nagar, Girdhar Marg, Jaipur, Rajasthan, 302017",11:00 AM-09:30 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,Not reviewed,Not rated,"Lenskart Girdhar Marg Jaipur eyewear store is located at Jaipur. It is one of the best optical stores in Jaipur with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Girdhar Marg Jaipur is the perfect choice for you. The address of this store is Ground Floor, Property No 14/86, Niti Nagar, Malviya Nagar, Girdhar Marg, Jaipur, Rajasthan, 302017, Girdhar Marg Jaipur, Jaipur, Rajasthan - 302017.",https://www.lenskart.com/stores/lenskart-com-girdhar-marg-jaipur-girdhar-marg-jaipur-90750/Home,0,Jaipur,7742715632
1921,89186,56844,32342,53994,non_profitable,Manikbagh Road,"Plot No P9, GF, Shop No 2 & 3, Emrald Business Park, Manik Bagh Road, Palsikar Colony, Indore, Madhya Pradesh, 452007",11:00 AM-10:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,259,4.9,"Lenskart Manikbagh Road eyewear store is located at Indore. It is one of the best optical stores in Indore with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Manikbagh Road is the perfect choice for you. The address of this store is Plot No P9, GF, Shop No 2 & 3, Emrald Business Park, Manik Bagh Road, Palsikar Colony, Indore, Madhya Pradesh, 452007, Manikbagh Road, Indore, Madhya Pradesh - 452007.",https://www.lenskart.com/stores/lenskart-com-manikbagh-road-manikbagh-road-indore-134784/Home,972,Indore,8929593681
1647,329601,217448,112153,53994,profitable,Muhana Mandi Road,"Ground Floor, Plot No 201, Girraj Nagar, Village Kehajoa ka was, Sanganer, Iskon Temple Road, Jaipur, Rajasthan, 302029",11:00 AM-09:00 PM,"Eye Test, Repair, Purchase",https://www.lenskart.com/stores/_next/image?url=https%3A%2F%2Fmy-lkstore.lenskart.com%2Fstore_locator_image%2FStore_Static_Image%2FLenskartStoreFrontImageCompressed.png&w=3840&q=75,185,4.9,"Lenskart Muhana Mandi Road eyewear store is located at Jaipur. It is one of the best optical stores in Jaipur with immense number of Eyeglasses , sunglasses & contact lens options to choose from. The store offers free eye check up to its customers which is performed by certified Optometrist. The free eye test service is available across all stores in India. If you are searching for the best optician near you then Lenskart Muhana Mandi Road is the perfect choice for you. The address of this store is Ground Floor, Plot No 201, Girraj Nagar, Village Kehajoa ka was, Sanganer, Iskon Temple Road, Jaipur, Rajasthan, 302029, Muhana Mandi Road, Jaipur, Rajasthan - 302029.",https://www.lenskart.com/stores/lenskart-com-muhana-mandi-road-sanganer-jaipur-975585/Home,1451,Jaipur,8744020508
