product_id, title, url, brand, price, frame_size, frame_width, model_no, productKeys, warranty,cost_of_product
150562,Black Full Rim Square,https://www.lenskart.com/lenskart-air-la-e12489-c6-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E12489,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1163
150573,Grey Transparent Full Rim Round,https://www.lenskart.com/lenskart-air-la-e14360-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E14360,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1056
150574,Blue Full Rim Round,https://www.lenskart.com/lenskart-air-la-e14360-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E14360,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1102
150581,Grey Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e14362-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E14362,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1073
150583,Black Full Rim Square,https://www.lenskart.com/lenskart-air-la-e14362-c3-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E14362,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1157
150584,Blue Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14363-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,141 mm,LA E14363,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1078
150587,Black Full Rim Round,https://www.lenskart.com/lenskart-air-la-e14364-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E14364,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1148
150600,Sky Blue Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14368-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E14368,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1128
150630,Copper Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13788-c3-eyeglasses.html,Vincent Chase,1700,Narrow ?,131 mm,VC E13788,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1158
150636,Copper Brown Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e13757-c3-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E13757,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1097
150806,Gold Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e14401-c1-eyeglasses.html,Lenskart Air,3000,Medium ?,136 mm,LA E14401,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1987
150850,Black Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e14408-c2-eyeglasses.html,John Jacobs,3500,Wide ?,141 mm,JJ E14408,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2137
150854,Black Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e14409-c2-eyeglasses.html,John Jacobs,3500,Medium ?,134 mm,JJ E14409,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2398
150857,Pink Transparent Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e14409-c5-eyeglasses.html,John Jacobs,3500,Medium ?,132 mm,JJ E14409,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2334
150861,Pink Transparent Full Rim Round,https://www.lenskart.com/john-jacobs-jj-e14410-c4-eyeglasses.html,John Jacobs,3500,Medium ?,134 mm,JJ E14410,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2259
150862,Black Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e14411-c1-eyeglasses.html,John Jacobs,3500,Medium ?,138 mm,JJ E14411,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2413
150866,Blue Transparent Full Rim Square,https://www.lenskart.com/john-jacobs-jj-e14412-c1-eyeglasses.html,John Jacobs,3500,Medium ?,134 mm,JJ E14412,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2214
150879,Transparent Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e14416-c3-eyeglasses.html,John Jacobs,3500,Medium ?,136 mm,JJ E14416,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2192
150882,Black Full Rim Aviator,https://www.lenskart.com/john-jacobs-jj-e14418-c1-eyeglasses.html,John Jacobs,3500,Extra Wide ?,143 mm,JJ E14418,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2414
150985,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14440-c3-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,129 mm,VC E14440,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1158
151036,Blue Block Screen Glasses: Black Full Rim Round Lenskart Blu Glasses LB E14453-C2,https://www.lenskart.com/lenskart-blu-lb-e14453-c2-eyeglasses.html,Lenskart Blu,1200,Medium ?,136 mm,LB E14453,",Eyewear,Eyeglasses,Brands,Lenskart Blu",null,751
151048,Matte Black Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s14457-c2-sunglasses.html,Vincent Chase,2000,Wide ?,142 mm,VC S14457,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1393
151049,Matte Black Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s14457-c3-sunglasses.html,Vincent Chase,2000,Wide ?,142 mm,VC S14457,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1381
151050,Matte Black Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-s14458-c1-sunglasses.html,Vincent Chase,2000,Medium ?,139 mm,VC S14458,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1226
151125,Brown Tortoise Gold Full Rim Clubmaster,https://www.lenskart.com/vincent-chase-vc-s14475-c1-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,134 mm,VC S14475,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1248
151127,Silver Black Full Rim Clubmaster,https://www.lenskart.com/vincent-chase-vc-s14475-c3-sunglasses.html,Vincent Chase,2000,Narrow ?,134 mm,VC S14475,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1262
151154,Matte Black Gold Full Rim Clubmaster,https://www.lenskart.com/vincent-chase-vc-s14482-c1-sunglasses.html,Vincent Chase Polarized,2000,Medium ?,140 mm,VC S14482,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1307
151158,Matte Green Full Rim Clubmaster,https://www.lenskart.com/vincent-chase-vc-s14482-c5-sunglasses.html,Vincent Chase Polarized,2000,Medium ?,140 mm,VC S14482,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1332
151321,Aquacolor Premium Brown Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-brown-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Brown Zero Power Monthly,null,null,201
151322,Aquacolor Premium Dusk Blue Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-dusk-blue-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Dusk Blue Zero Power Monthly,null,null,205
151323,Aquacolor Premium Gray Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-gray-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Gray Zero Power Monthly,null,null,204
151324,Aquacolor Premium Silver Gray Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-silver-gray-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Silver Gray Zero Power Monthly,null,null,199
151325,Aquacolor Premium Emerald Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-emerald-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Emerald Zero Power Monthly,null,null,201
151326,Aquacolor Premium Tricky Turquoise Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-turquoise-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Tricky Turquoise Zero Power Monthly,null,null,180
151492,Blue Block Screen Glasses: Gold Brown Full Rim Aviator Lenskart Blu LB E14521-C2,https://www.lenskart.com/lenskart-blu-lb-e14521-c2-eyeglasses.html,Lenskart Blu,2000,Narrow ?,133 mm,LB E14521,",Eyewear,Eyeglasses,Brands,Lenskart Blu",null,1283
151511,Tortoise Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s14523-c5-sunglasses.html,Vincent Chase,2000,Narrow ?,135 mm,VC S14523,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1238
151528,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14529-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E14529,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1086
151529,Blue Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14529-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E14529,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1146
151536,Blue Transparent Full Rim Round,https://www.lenskart.com/lenskart-air-la-e14532-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E14532,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1114
151537,Green Transparent Full Rim Round,https://www.lenskart.com/lenskart-air-la-e14532-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E14532,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1043
151701,Black Sky Blue Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14572-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E14572,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1040
151702,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14572-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E14572,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1063
151703,Grey Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e14573-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E14573,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1027
151704,Sky Blue Full Rim Square,https://www.lenskart.com/lenskart-air-la-e14573-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E14573,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1085
152656,Gunmetal Rimless Rectangle,https://www.lenskart.com/john-jacobs-jj-e14684-c1-eyeglasses.html,John Jacobs,5000,Medium ?,134 mm,JJ E14684,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3475
152846,Gold Black Full Rim Cat Eye,https://www.lenskart.com/vincent-chase-vc-s11759-c3-sunglasses.html,Vincent Chase Polarized,2000,Wide ?,142 mm,VC S11759,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1222
152847,Gold Grey Full Rim Cat Eye,https://www.lenskart.com/vincent-chase-vc-s11759-c4-sunglasses.html,Vincent Chase Polarized,2000,Wide ?,142 mm,VC S11759,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1231
152984,Black Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14736-c1-eyeglasses.html,Lenskart Air,1700,Extra Wide ?,142 mm,LA E14736,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1099
152987,Blue Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14736-m-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E14736M,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1126
153141,Aquacolor Premium Emerald Powered Monthly,https://www.lenskart.com/aquacolor-premium-emerald-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Emerald Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,189
153142,Aquacolor Premium Tricky Turquoise Powered Monthly,https://www.lenskart.com/aquacolor-premium-turquoise-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Tricky Turquoise Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,185
153143,Aquacolor Premium Dusk Blue Powered Monthly,https://www.lenskart.com/aquacolor-premium-dusk-blue-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Dusk Blue Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,200
153144,Aquacolor Premium Brown Powered Monthly,https://www.lenskart.com/aquacolor-premium-brown-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Brown Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,191
153145,Aquacolor Premium Gray Powered Monthly,https://www.lenskart.com/aquacolor-premium-gray-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Gray Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,192
153146,Aquacolor Premium Silver Gray Powered Monthly,https://www.lenskart.com/aquacolor-premium-silver-gray-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Silver Gray Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,202
200234,Black Half Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14802-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E14802,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1140
200235,Blue Half Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14802-c3-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E14802,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1170
200379,Gold Full Rim Aviator,https://www.lenskart.com/vincent-chase-vc-s11075-c11-sunglasses.html,Vincent Chase Polarized,1500,Medium ?,138 mm,VC S11075,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1018
200380,Gold Full Rim Aviator,https://www.lenskart.com/vincent-chase-vc-s11075-c12-sunglasses.html,Vincent Chase Polarized,1500,Medium ?,138 mm,VC S11075,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1042
200423,Black Full Rim Wayfarer,https://www.lenskart.com/vincent-chase-vc-5147/p-c108-sunglasses.html,Vincent Chase Polarized,1500,Wide ?,143 mm,VC 5147/P,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1035
200552,Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e14832-c2-eyeglasses.html,Lenskart Air,1700,Extra Wide ?,142 mm,LA E14832,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1038
200553,Blue Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e14832-c3-eyeglasses.html,Lenskart Air,1700,Extra Wide ?,142 mm,LA E14832,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1156
200559,Pink Transparent Full Rim Round,https://www.lenskart.com/lenskart-air-la-e14834-c2-eyeglasses.html,Lenskart Air,1700,Narrow ?,133 mm,LA E14834,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1086
200563,Pink Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14835-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E14835,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1068
200719,Blue Rimless Rectangle,https://www.lenskart.com/lenskart-air-la-e14858-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E14858,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1188
200811,Green Rimless Rectangle,https://www.lenskart.com/vincent-chase-vc-e14886-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,136 mm,VC E14886,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1179
200912,Black Full Rim Aviator,https://www.lenskart.com/vincent-chase-vc-e14893-c3-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E14893,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1034
201083,Gold Grey Full Rim Cat Eye,https://www.lenskart.com/vincent-chase-vc-e14931-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E14931,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1151
201097,Blue Gunmetal Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14936-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E14936,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1148
201098,Black Gold Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14936-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E14936,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1039
201100,Gunmetal Blue Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14937-c1-eyeglasses.html,Vincent Chase,1700,Wide ?,139 mm,VC E14937,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1115
201101,Gunmetal Silver Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14937-c2-eyeglasses.html,Vincent Chase,1700,Wide ?,139 mm,VC E14937,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1063
201103,Gold Black Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e14938-c1-eyeglasses.html,Vincent Chase,1700,Wide ?,139 mm,VC E14938,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1023
201105,Blue Black Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e14938-c3-eyeglasses.html,Vincent Chase,1700,Wide ?,139 mm,VC E14938,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1131
201272,Grey Transparent Full Rim Geometric,https://www.lenskart.com/lenskart-air-la-e14958-c2-eyeglasses.html,Lenskart Air,1700,Extra Wide ?,143 mm,LA E14958,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1067
201278,Grey Transparent Full Rim Round,https://www.lenskart.com/lenskart-air-la-e14960-c2-eyeglasses.html,Lenskart Air,1700,Narrow ?,133 mm,LA E14960,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1064
201281,Transparent Full Rim Geometric,https://www.lenskart.com/lenskart-air-la-e14961-c2-eyeglasses.html,Lenskart Air,1700,Narrow ?,132 mm,LA E14961,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1086
201283,Grey Green Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e14962-c1-eyeglasses.html,Lenskart Air,1700,Wide ?,140 mm,LA E14962,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1072
201287,Transparent Full Rim Round,https://www.lenskart.com/lenskart-air-la-e14963-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E14963,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1164
201297,Transparent Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e11260-s-c3-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E11260-S,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1179
201315,Black Silver Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e13634-c7-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E13634,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1120
201318,Navy Blue Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e14032-c5-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,129 mm,VC E14032,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1024
201320,Blue Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e14035-c5-eyeglasses.html,Vincent Chase,1700,Narrow ?,130 mm,VC E14035,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1101
201330,Sky Blue Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e13066-c5-eyeglasses.html,Lenskart Air,1700,Narrow ?,130 mm,LA E13066,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1150
201332,Grey Full Rim Square,https://www.lenskart.com/lenskart-air-la-e13068-c5-eyeglasses.html,Lenskart Air,1700,Medium ?,134 mm,LA E13068,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1112
201335,Green Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e14016-c5-eyeglasses.html,Lenskart Air,1700,Wide ?,139 mm,LA E14016,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1145
201373,Black Gold Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e11292-c5-h-eyeglasses.html,John Jacobs,5000,Wide ?,140 mm,JJ E11292,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3008
201389,Gold Black Full Rim Square,https://www.lenskart.com/john-jacobs-jj-e11540-c7-eyeglasses.html,John Jacobs,5000,Medium ?,137 mm,JJ E11540,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3370
201410,Gunmetal Green Full Rim Square,https://www.lenskart.com/john-jacobs-jj-e13105-c9-eyeglasses.html,John Jacobs,5000,Wide ?,138 mm,JJ E13105,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3135
201541,Transparent Full Rim Aviator,https://www.lenskart.com/lenskart-air-la-e11483-xs-c3-eyeglasses.html,Lenskart Air,1700,Extra Narrow ?,129 mm,LA E11483-XN,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1099
201545,Grey Transparent Full Rim Cat Eye,https://www.lenskart.com/lenskart-air-la-e11487-c7-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E11487,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1105
201547,Grey Transparent Full Rim Round,https://www.lenskart.com/lenskart-air-la-e11491-c10-eyeglasses.html,Lenskart Air,1700,Extra Narrow ?,128 mm,LA E11491,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1065
201548,Green Full Rim Round,https://www.lenskart.com/lenskart-air-la-e11491-c11-eyeglasses.html,Lenskart Air,1700,Extra Narrow ?,128 mm,LA E11491,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1155
201557,Green Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e12852-c4-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E12852,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1179
201558,Grey Black Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e13776-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E13776,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1167
201564,Green Full Rim Square,https://www.lenskart.com/lenskart-air-la-e13782-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E13782,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1174
201612,Brown Transparent Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e14971-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E14971,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1142
201615,Transparent Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14972-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E14972,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1100
201618,Brown Transparent Full Rim Cat Eye,https://www.lenskart.com/vincent-chase-vc-e14973-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E14973,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1045
201621,Pink Transparent Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14974-c2-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,128 mm,VC E14974,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1066
201622,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14974-c3-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,128 mm,VC E14974,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1032
201631,Transparent Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e14977-c3-eyeglasses.html,Vincent Chase,1700,Narrow ?,133 mm,VC E14977,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1162
204179,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e15017-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E15017,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1113
204180,Green Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e15017-c3-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E15017,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1053
204182,Purple Full Rim Round,https://www.lenskart.com/lenskart-air-la-e15018-c2-eyeglasses.html,Lenskart Air,1700,Narrow ?,133 mm,LA E15018,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1032
204183,Transparent Full Rim Round,https://www.lenskart.com/lenskart-air-la-e15018-c3-eyeglasses.html,Lenskart Air,1700,Narrow ?,133 mm,LA E15018,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1049
